Id,Title,Price,User_id,profileName,review/helpfulness,review/score,review/time,review/summary,review/text
1904859313,"Robert F. Williams: Self Respect, Self Defense & Self Determination (AK Press Audio)",14.98,AKIGOUPTB86KZ,"Doug Brunell ""America's Favorite Son""",4/4,5.0,1147996800,The Year of Fire,"Oh man! I got this because I'm a friend of AK Press (something everyone should look into doing). I don't know if I would've bought it on my own. Big mistake. This is incredible.Black history, as presented in schools, is so sanitized ... and unrealistic. This, however, is far different.While not a complete black history, this is one man's story ... and what a story it is. Williams was a man who had enough racism. He gets angry and isn't afraid to show it. Just look at the cover of the CD and check out its title. This truly is self-defense, and I think all people should know about it."
1904859313,"Robert F. Williams: Self Respect, Self Defense & Self Determination (AK Press Audio)",14.98,AYPCUQS6ARWFH,"Andre M. ""brnn64""",3/3,5.0,1136937600,Excellent documentary Cd! Should be on NPR or Black radio.,"""WE MUST MEET VIOLENCE WITH VIOLENCE! FREEDOM OR DEATH!"" So this Cd begins with the booming voice of pioneering (and underrated) freedom fighter Robert Williams from his legendary radio show ""Radio Free Dixie"" sometime in the 60s.For those who have not read RFW's books ""Negroes With Guns"" (1962)-this book influenced Huey Newton of the Black Panther movement- or ""Listen Brother"" (1968) or Tim Tyson's excellent bio ""Radio Free Dixie"" (1999), this is an excllent introduction to Martin Luther King's archrival and Malcolm X's comrade-in -arms (literally), the forgotten freedom fighter of Monroe, NC who took up guns aganst the KKK-Robert Franklin Williams (1925-1996).The Cd consists of some documenatry narration stringing together Williams' tale with an extended interview with his widow Mrs. mabel Williams and actual excerpts form Williams's speeches, interviews, and radio shows. It would be nice of there was a cd of a complete episode of ""radio free dixie,"" but what we have here is a good introduction for the uninitiated.RFW's speeches may be too hot to handle for most listeners today (especially what he says about ""the torch""), but it must be approached with an open mind. Like Nelson Mandela's ""Spear of the Nation"" in S/A in prior to his imprisonment, RFW made it clear that he was not speaking about initiating foolhardy and random acts of violence, but strictly within the bounds of self-defense. He did not engage in the gasbag rhetoric of charlatans that passes for black nationalism today that is designed for television cameras and brings cheers to bitter people. RFW was literally fighting for his life in many cases against the Klan and other racist groups and his actions backed up his words.But enough of that-get this cd and read the above mentioned books and find out what your history teacher didn't tell you in high school. Also, there is a film documentary on RFW entitled ""Negroes With Guns."" Hoepfully, a DVD of that will soon be publicly available."
1904859313,"Robert F. Williams: Self Respect, Self Defense & Self Determination (AK Press Audio)",14.98,A28PZMIRAY0009,T. Jagernauth,2/2,5.0,1151366400,Wow.,"This was an invigorating, inspiring, and informative documentary. Crucial to a proper understanding of this country's hidden history."
0743444884,The Battle for Jerusalem,,,,9/9,5.0,1027123200,What Real Battle Is Like,"This is a very entertaining book about the desperate battle for Jerusalem during the Six Day War of 1967. The author was overall Israeli commander of this battle and his style of writing gives the reader a you-are-there feeling as the battle is planned and fought. If you like alot of action, you will enjoy this book. There is not a dull page. What I really appreciate about this narrative is the way it brings out the reality of combat. Seldom does anything go as planned. Mistakes are made and confusion is usually present. Among the bullets and bombs almost every human emotion is presented. War is terrible, but there is a time for glory.Basically, the battle is in stages. Various strategic points must be taken by the Israelis from the Jordanians in a precise order. The reader is taken from one point to the next and is introduced to the major Israeli combat units and leaders in the process. A nice map of Jerusalem at the time of the battle is at the front of the book, so the reader can easily follow the flow of action."
0743444884,The Battle for Jerusalem,,A56PCDBOVXXSR,M. D Roberts,6/6,5.0,1036800000,&quot;The Temple Mount is ours !....&quot;,"Many readers will be familiar with Michael Oren's excellent recent work entitled `Six Days Of War' which relates to the 1967 Arab-Israeli war.Perhaps the most significant event of that conflict was the actual battle for Jerusalem which saw Israel once again in control of the whole of Jerusalem, including east Jerusalem, the Temple Mount and the Western Wall. Areas so long occupied by Jordan.Monumental events that have since held intense, international, political and religious significance. Even today Jerusalem is central to the Middle East 'peace process' and the stumbling block to virtually all negotations. The momentous events described here eventually resulting in Jerusalem going on to be officially declared as the eternal and indivisible capital of Israel during August 1980. A fact yet to be recognised by most of the international community.Israeli Lt. General Mordechai Gur, the first to break through and reach the Temple Mount provides an excellent, firsthand account of the events leading up to, during, and following the 1967 battle for Jerusalem and the actual taking of the Temple Mount during the conflict.This is a highly personal, intense account of the actual fighting. You feel as if you are there with the troops on the ground. Those familiar with the streets and environs of Jerusalem &amp; the Old City will be even more so.The progress of the actual battle against the well-armed and well-trained Jordanian forces is documented throughout and the momentous sentiment expressed towards the end when suddenly at the Western Wall is almost palpable.An exceedingly well written, moving account which proceeds at a rapid pace hardly pausing for breath from once incident to another. Highly recommended."
0743444884,The Battle for Jerusalem,,A3BRJ8RO7DW4EE,"Paul T. Gibson ""flightrnmedic""",1/1,2.0,1249430400,Terrible book about a fantastic battle,"I found this book while at the Las Vegas airport. The book was in the bargain area of the bookstore. I decided to pick up the book, as I am a huge history buff. I could not believe that a book about so important an occasion in military history could be found in the bargain area. As I found out after I started to read, there was a reason why the book was in the bargain area. My main problem with book was with the way it is written. The book is written as if it were a diary or journal. There is very little background information given. No backstory. No explaination as to people and places. Figures come and go without regard. It is just poorly written. The guy who wrote it was a general who participated in the battle for Jerusalem, but he is no writer. My secondary issue has to do with lack of pictures, diagrams, photos, etc.. The only picture is that of a crudley drawn map of the city of Jerusalem. Hate to be a bummer. Love the history - hate the book. Glad I got it for a pittance, because I left it at the airport for someone else to judge. I understand that the book was originally written in hebrew, and then translatted. Maybe something was lost in translation. Not everyone is a writter."
0743444884,The Battle for Jerusalem,,A31XYPM2QBE71B,cloudyskye,0/0,5.0,1208908800,Har Ha-Bayit Beyadeinu,"I totally agree with the other 5 star reviews.Even without a background in military history, it felt like I was there myself. I have seldom read a less sentimental yet emotionally more touching book. Especially the final chapter, the actual conquest of the Old City and Temple Mount had me reach for the tissues. And that famous picture on the cover is just perfect.It is true, knowing Jerusalem as a tourist does help, and this book takes you there again. I will remember what I read the next time I walk up to the Lions' Gate.The only thing that bothered me slightly was the rather obvious lack of proper editing. Maybe in a future edition? The book is certainly worth it.Oh, and a warning: I recommend this strictly to loyal friends of Israel!"
0743444884,The Battle for Jerusalem,,AHD101501WCN1,"Shalom Freedman ""Shalom Freedman""",0/0,5.0,1106524800,The battle for Jerusalem June 1967,"Mordechai Gur was the commander of the Israeli forces in the battle for Jerusalem in the June 1967 Arab-Israeli war. His account of the war also relates part of the political background of the war, including the decision to take the Old City of Jerusalem only after Israel had been attacked by Jordanian forces. Gur gives a detailed account of the battle including the heroic struggle against the entrenched Jordanian forces in Ammunition Hill, and the dramatic taking of the Old City, the Western Wall and the Temple Mount. It was Gur who in the first rush of excitement electrified the people of Israel with his cry ' The Temple Mount is in our hands'. Gur was a strong, quiet soldier, a heroic person who served his country and people well in a distinguished military career. The taking of Jerusalem was the climax of that career and he tells the story in an accurate, and reliable way without great frills but with a deep and restrained feeling ."
0743444884,The Battle for Jerusalem,,ADDRKDH4DQ7Q4,thierry nakache,0/2,4.0,1108512000,Excellente narration militaire,Motta d&eacute;livre une excellente narration minut&eacute;e des op&eacute;rations de sa brigade parachutiste. Mais le langage est tr&egrave;s technique et ceux qui manquent de connaissances militaires peinreront parfois &agrave; suivre. Le livre manque surtout d'une introduction qui situe l'action de la brigade parachutiste au sein des forces du commandement centre et de cartes d&eacute;taill&eacute;es.
0395615763,Acquainted with the Night,,,,0/0,5.0,962668800,My favorite book,"I read this book and it was phenomenal. I loved it! The tradgedy of loving someone so much, yet knowing that it could never be. The story was great, but it was like two stories in one book. I loved it, along with another book by the Author, Summer endings"
0395615763,Acquainted with the Night,,A1XLK9TKPZDGGW,Beverly,0/1,5.0,963100800,Greatest book I have ever read,"This book was the greatest book I've ever read, and I recommend it to everyone. Its about two cousins, Molly and Caleb. They consider themselves &quot;double first cousins&quot; because Mollys mom and Calebs dad were brother and sister, and Calebs mom and Molly's dad were brother and sister. They find they are attracted to each other, but know that their love can never be. The also are haunted by a ghoast named Evaline Bloodsworth, whoose story is similiar to their own."
0870744593,Texas Bound: Book III: 22 Texas Stories (Southwest Life and Letters),12.95,A1TCDS9S2NIVPB,"C. Penn ""WordWeaving""",1/1,5.0,999820800,A fantastic collection -- Very highly recommended,"I've always known Southern writing to have its own flavor, its own texture, its own flow. Like the speech that labels a southern with the dropped 'g' so does Southern writing take on a tone that is distinctive and different. Despite my background in literature, however, until now I've neglected Texan writing, with its infinite differences that strike at the common elements of the human spirit. Indeed, I've now learned that Southern writing, Texas style, is a genre all its own. With the fluid grace of a hot summer day and iced tea, TEXAS BOUND: BOOK III reveals the people and the land make Texas writing its own sub-genre.From cowboys to common experience, these authors capture disdain for social fripperies and Wal-Mart sex appeal. Ordinary experiences take on freshness with distinctive language that becomes trademark for Texas style, as does the capturing of flow of conversation, and the flavors of pepper and pickled okra. Ordinary struggles become extraordinary when facing pregnancy or death. Indeed, as William J. Cobb says as he captures the movement of time and tragedy, &quot;things get boring without trouble.&quot; And trouble comes extra large in Texas.TEXAS BOUND moves with the perfection and grace of masterful storytelling. The words on the page hold the rhythm and cadence of speech, lending each story a sense of immediacy and importance. The simplest elements of life take on richer meaning through the act of observance and recounting. While the stories move from passionate to poignant, from humorous to tragic, each will capture the heart and imagination. Very highly recommended."
0870744593,Texas Bound: Book III: 22 Texas Stories (Southwest Life and Letters),12.95,A14OJS0VWMOSWO,Midwest Book Review,0/0,5.0,1000080000,Promises special appeal to Texas listeners and readers,"Kay Cattarulla edits Texas Bound Book 3, which provides a further meaningful set of stories about people who come to terms with love, race, myths and time in towns across Texas. Promises special appeal to Texas listeners and readers."
B0007JHR7S,The living faith;: Selected sermons of Lloyd C. Douglas,,AS4B67PCV13UG,"Lois Dodds ""loisloisloislois""",0/0,5.0,1139443200,The Living Faith,"Lloyd C Douglas is best known for his inspirational novels which have the ability to reach the heart of the reader, but he was first a minister. This book, The Living Faith, is the first collection of Lloyd C Douglas's sermons, and may well be his most important book, because it contains in original form the great ideas of his novels.Douglas felt that Christ laid down the fundamentals in the Sermon on the Mount. He also felt strongly that most churches spent too much time on the forms of religion and fail to play a positive role in man's everyday life. It is not enough to say ""Our doors are always open"" the good Christian must go out to his fellow men and bring Christ's teachings to those who are likely never to enter a church."
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,A1RPTVW5VEOSI,Michael J. Edelman,28/32,5.0,899078400,"Brilliant, concise essays on culture and the arts","Gertrude Himmerfarb has been writing sharp and insightful critiques of history and society for over 50 years, and her more recent books are as good or better than anything she has published in her long career.In &quot;On Looking Into the Abyss&quot; Himmerfarb demolishes literary deconstruction and exposes its frauds as devistatingly as any critic. Her contrast of the Marxian and Hegelian views show us both the continuing attraction of Marxism as well as its fatal flaws, and make us understand why a 160 year old debate is still relevant.In an age where discourse is often reduced to televised shouting matches, the half-baked opinions of celebrities and carefully crafted statements matched to opinion poles, read Himmelfarb to re-discover what intelligent argument and essays can and should be."
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,,,32/40,5.0,947116800,Acadummies Explained,"Himmelfarb's observations on post-modern 'history' are right on target. The apologists for the Holocaust (revisionism is always apologetics) in academia are hideously indifferent to the greatest devastation and assault on humanity ever known. I had to laugh at the post-modern historian's lament about the 'fact fettish' of traditional historians. This book may be considered the starting point in the inquiry on why many students leave academia less able to think critically than when they enter. This is a tragedy, particularly because the 'new' history (or literature or psychology, etc.) is so boring and formula-driven that a daily newspaper is more informative, relevant, and interesting in comparison. This book is an eye-opener for those who wonder why so many college graduates are clueless about where they are in human history and how they got here. Those who have long suspected the intrusion of academic nincompoopery in our universities in recent decades will enjoy this book."
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,A13WOT3RSXKRD5,LD,4/4,5.0,1319414400,A look into the book so you can decide,"""The purpose of a college education is to teach you how to think"". Regardless of your current opinions, this book is going to make you think. If you are not afraid to check your values and judgements, read the book.P.xi ""Historians who think it the highest calling of their profession to resurrect the 'daily life of ordinary people' can find little evidence in the daily life of ordinary Germans of the overwhelming fact of life-and of death-for millions of Jews; those who look for the 'long-term' processes and impersonal 'structures' in history tend to explain this 'short-term event' in such a way as to explain it away; and those seeking to 'deconstruct' the history of the Holocaust as they deconstruct all of history come perilously close to the 'revisionists' who deny the reality of the Holocaust. And so with philosophers and literary critics for whom there is no reality but only language, no philosophy but only a play of mind, no morality but only rhetoric and aesthetics.""P.6 ""The beasts of modernism have mutated into the beasts of postmodernism-relativism into nihilism, amorality into immorality, irrationality into insanity, sexual deviancy into polymorphous perversity. And since then, generations of intelligent students under the guidance of their enlightened professors have looked into the abyss, have contemplated those beasts, and have said, 'How interesting how exciting.' Today, students in some of the most distinguished departments of literature are all too often reading books about how to read books. Literary theory has replaced literature itself as the fashionable subject of study. Structuralism and deconstruction, gender theory and the new historicism, reader-response and speech-act theory-these are more hotly debated than the content and style of particular novels or poems.""P.17 ""This is the intention behind some of the most fashionable schools of history: that which explains everything in terms of race, class, and gender; that which focuses entirely upon the daily lives of ordinary people; that which structuralizes history, displacing individuals, events, and ideas by impersonal structures, forces, and institutions. The effect in each case is to mute the drama of history, to void it of moral content, to mitigate evil and belittle greatness. Looking into the most fearsome abysses of modern times, these historians see not beasts but faceless bureaucrats, not corpses but statistics.""There is a whole chapter on Marx and his writings. Also a chapter on the significance in the long story of history of nationalism and post modernism."
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,A1RJD10TTI568L,"Pieter Uys ""Toypom""",5/6,5.0,1265414400,Exposing our era's intellectual fraud and spiritual impoverishment,"With impressive scholarship, keen insight and courteous polemics, Himmelfarb challenges the intellectual deception and spiritual poverty of our era. Most of the essays examine the trash that's become intellectually fashionable since the1980s. The title essay braves the swamps of postmodernism inhabited by the demons of nihilism, irrationality and immorality. She dissects deconstruction and related pseudo-philosophies particularly for their baleful effect upon philosophy, literary criticism and historical studies. In the madhouse of deconstruction, the interpreter takes precedence over the text that is interpreted, with comical or insane results. The objective is to undermine reality by denying that it exists.She warns of the consequences when we are informed that philosophy has nothing to do with wisdom or virtue, that metaphysics is really linguistics, that morality is a form of aesthetics and that the best approach is not to take philosophy seriously. And about what happens to our sense of the past when we are told there is no past except that which the historian creates, or to our perception of the significance of history when we are assured that it is we who give it meaning, or to that terrifying historical event, the Holocaust, when it can be so easily 'demystified' and 'deconstructed'?Hegel deified Reason, arguing that every individual could rely on their own reason, accepting as true what seems rational according to individual judgment. Thus a train of thought was set in motion that led to Feuerbach representing religion as the failure of humanity's critical reason and Max Stirner claiming the Ego as the only reality. The destination becomes obvious. Himmelfarb shows up many contradictions in Marx: his habit of portraying his proletarian protagonist in pejorative ways, his counterfactual assertion that the needy would forever become poorer and thesinister sacrificial visionlurking behind his materialist interpretation of history. The author's epitaph for Marx has proved to be far too optimistic: the collectivist serpent returns from Hades again and again.The essay on Liberty confronts the icon of modern liberalism, John Stuart Mill. She convincingly argues that his doctrine of the absolute freedom of the individual inevitably leads to relativism. And if truth can be relativized, morality will follow. She laments our materialist culture that bans unhealthy foods but not sadistic movies and forbids racial segregation but not moral degradation. Absolute liberty tends to subvert the very freedom it seeks to maintain as it grants itself the right to assault the foundations. This was also clearly pointed out by Polanyi in his seminal work Science, Faith and Society.The Dark and Bloody Crossroads Where Nationalism and Religion Meet includes a comparison between the newer versus the established nation states. As the newer ones become more assertive and brutal, the older nations are becomingspineless and passive, ashamed of affirming the legitimacy of their own benevolent expression of nationalism and afraid of challenging the legitimacy of the oppressive tribal mode. The same can be said for Western standards of decency and what's left of our religion. In this regard, The Return of History and the End of Dreams by Robert Kagan is most relevant.Himmelfarb believes that the historian should be able to identify heroes and villains in history and judge their behavior. The denial of good and evil trivializes theShoah/Holocaust and the Gulag. It is incumbent upon us to maintain the reality of the past. She maintains that professionalism in history respects the reader and our ancestors whilst upholding the credibility of the discipline. The practice of professionalism confirms the humility of the serious historian that rejects both the arrogant claim to exactly recapture the past and the ludicrous notion of the past's unreality.Historians educated in the old school of footnoting is struck by the increasing number of academic publications that have no notes at all and even boasts about their lack of sources. The skeptic Voltaire called historical details ""the pests that destroy books."" His heirs the postmodernists have taken this disdain for research to extremes by denying truth itself. The fatuousness with which postmodernists proclaim the failure of beauty, truth and value contrasts sharply with the reverence of the modernists who defined it. Chantal Delsol sets out an interesting diagnosis of this affliction in her books Icarus Fallen andThe Unlearned Lessons Of the Twentieth Century.Himmelfarb explains how postmodernist historians long to be considered creative and imaginative but by rejecting the causal and chronological narrative, they turn history into fiction. Like all honest historians,the modernistswere aware that total objectivity is impossible but they still pursued it through the critical evaluation of evidence. They placed a premium on research and primary sources, the authenticity of documents, reliability of witnesses, the need to obtain substantiating and countervailing evidence, the accuracy of quotations and citations and prescribed forms of documentation in footnotes and bibliography.Postmodernistphilosophy holds truth in such contempt that one doubts the jokers themselves believe their assertions. Just like literary critics play with texts by twisting them in a myriad ways, so postmodern historians tell tales aimed at empowering whatever victim group is the flavor of the moment. Himmelfarb's abyss refers to the chasm of meaninglessness and despite her courtesy, at times a tone of exasperation and more rarely of revulsion surfaces in her writing. She takes on both the originators like Nietzsche, Mill, De Mann and Heidegger and their disciples such as inter alia Derrida, Foucault and Rorty.I also recommendThe Reckless Mind: Intellectuals in Politicsby Mark Lilla, Last Exit to Utopia by Jean-Franois Revel, Explaining Postmodernism by Stephen Hicks,Why Truth Mattersby Ophelia Benson & Jeremy Stangroom, Experiments Against Reality by Roger Kimball and the same author'sTenured Radicalsin the 3rd edition of which he demonstrates how the trends he observed in the early 1990s had taken over the humanities and started to seep into popular culture within the space of a decade."
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,A3ALIY1QLXKKW9,Claudius Marcellus,2/3,5.0,1260835200,Himmelfarb Acumen,"""Formerly, when historians invoked the idea of imagination, they meant the exercise of imagination required to transcend the present and immerse oneself in the past. This is the genius attributed to the great nineteenth-century historians: 'empathy, imagination, the attempt to place oneself in an historic situation and into an historic character without prejudgment.' For the postmodernist it means exactly the opposite: the imagination to create a past in the image of the present and in accord with the prejudgment of the present-minded historian.""- Gertrude Himmelfarb(From: Postmodernist History)Essay List -On Looking into the AbyssOf Heroes, Villains, and ValetsFrom Marx to HegelLiberty: ""One Very Simple Principle""?The Dark and Bloody Crossroads Where Nationalism and Religion MeetWhere Have All the Footnotes Gone?Postmodernist History"
B000IMSHZK,On Looking Into the Abyss: Untimely Thoughts on Culture and Society,,,,14/25,5.0,957398400,Let's Hear It For Gertie! Five Cheers.,The moral debility of our Western universities has no more incisive a critic than Gertrude Himmelfarb. A refreshing read for anyone sick of the doubletalk of the multiculturalists.
B000N6QK50,I Take Thee Serenity,,A2KBJ3NHMCWZIW,"""celtinore""",12/13,5.0,977097600,A great book about knowing and being yourself.,"I first read this book almost 20 years ago, when I was a young person trying to figure out who the real &quot;me&quot; was and how she fit into the world. Even now, with children of my own, I find this book very readable. Serenity Ross is nineteen years old, a college student majoring in elementary ed (but longing to major in art history) who is engaged to be married to Peter Holland, a fellow student who is seeking to better understand the world into which he will become a man. Serenity's parents, middle-aged middle-class suburbanites, hide their true feelings about their daughter's marriage by planning a real dog-and-pony show; but the bride herself feels a yearning for something more meaningful than a big church wedding and country-club reception. This yearning leads her on a weekend visit to Oliver Otis, her father's cousin, and his wife, Daphne, in rural Rhode Island. The visit is only the first step for Serenity on a journey -- of self-discovery, and an exploration of her family's spiritual roots --on which she is joined by Peter and, eventually, her parents as well. The Otises are members of the Society of Friends, better known as the Quakers, and it is their ability to look honestly at life and see the good in it that guides Serenity and Peter on their way. But don't think that these are two-dimensional characters, oozing with saccharine sweetness and dispensing glib advice; Daisy Newman, the author and herself a member of the Society of Friends, draws them with loving but unflinching honesty. Oliver is a bit of a neat freak who likes things to be just so, and Daphne -- left unable to speak by a stroke -- struggles with anger when her eyes and her expressions are not enough to convey her thoughts to those around her. Their relationship with their daughter, Heather, who is married and lives a life of urban sophistication in London, is a lesson in miscommunication, and reminds us that even those we look up to in life are capable of making mistakes and handling things badly. If you know young people who are trying to find and express their genuine selves in this crazy, fast, shallow world, this book is terrific. Heck, if you're no longer young but looking for a good read to remind you that the best things in life are free, you won't go wrong here. (Be aware, however, that one of the issues Serenity and Peter confront is pre-marital sex -- definitely PG rated, no details or graphic descriptions, but it does occur and the question of &quot;Should we, shouldn't we?&quot; is a key component of the theme of the book. Kids 12 and older should be able to handle it very well.)"
B000N6QK50,I Take Thee Serenity,,A16ESM90VDD1V8,"Plum's Books ""Maggie""",2/2,5.0,1229212800,A Joyful Read,"Quite a few years ago, I discovered the Daisy Newman when I picked up a copy of ""Diligence in Love"" at a flea market or library book sale. This story of a driven businesswoman who encounters Quakers while researching an advertising campaign impressed me. I had heard of Quakers but never really knew anything about them or their religion. This gentle way of life appealed to me and I made it a point to search out other titles by this author. I just recently happened across ""I Take Thee, Serenity"" in my bookcase and re-read it, to be touched anew.Written in 1975, the premise of this book would now be considered old-fashioned. Serenity Ross is an independent 19-year-old in love with Peter Holland and quite content to have a sexual relationship with him while away at college. Suspecting this, her parents decide that it is best to have the two young people get married. Feeling pushed into a wedding that is taking on circus-like proportions and inspired by the picture of a Quaker wedding hanging in her parents' home, Serenity flees to her father's old family home near Kendal, Rhode Island to step back and take stock. There, she meets her elderly Quaker cousin, Oliver Otis, and his wife, Daphne, who help her to look into herself and her relationship with Peter and realize that their marriage will effect not only them but all of the people who love them.This journey of self-discovery can't help but touch the reader. The Quaker way, as presented here, is one of tolerance and understanding and reading this book gave me a sense of joy."
B000N6QK50,I Take Thee Serenity,,A3GA09FYFKL4EY,Fruit Loop,1/1,5.0,1137974400,"Lovely novel about love, life, and spirituality","Rennie's simple quest for a church to marry her fiance becomes a wonderful discovery of her family roots, her spirituality, family values, and a deeper love that can't help but warm the reader's heart. Highly recommend!"
B000N6QK50,I Take Thee Serenity,,AKFNPC00EYFA2,Ben,0/0,5.0,1317081600,"A ""good read"" book","This book had been recommended to my by my daughter. So, I ordered it, read it, and it was as good as she said...and more."
034910851X,Wives of the Fishermen,,,,17/17,5.0,920419200,Two women in a small fishing village share their friendship.,"This is a very enjoyable book of the friendship and lives of two women in a small fishing village in Scotland. The book is so well written that you actually feel you are a part of village life. The book draws a moving portrait of the lives of fisherman and how it affects their families. Characters are well written especially the contrast between quiet, steady Myrtle and her flirty,best friend Annie. The book has many themes about friendship and love. I would highly recommend this book. This is the first book I read by this author, but hope to read her other books."
034910851X,Wives of the Fishermen,,AUFAP2Y4VGLWH,Tanya R,4/4,4.0,961372800,A lovely visit to a Scottish fishing village,I read this book for a book club/discussion group and did not go into it with any expectations. Wives of the Fishermen turned out to be a charming glimpse into another place and community. Huth's characters were graciously developed and I felt as if I knew the characters personally.
034910851X,Wives of the Fishermen,,A2Q6QKAQHBKCLY,"Allen T. Sasser ""Englishleigh""",2/9,2.0,985910400,"Boring, slow-paced story did not hold my attention","I usually plow right through novels I enjoy and find interesting, but this book was dull to me. The story seems to crawl and is depressing, and the character of Annie is enraging at times. You find yourself wondering why Myrtle keeps putting up with Annie and her bratty, flirty, accusatory ways. The death of Archie is very sad and the turning point for the story, yet the plot remains snail-paced and sleepy. I don't recommend this book if you are looking for a pleasant, fast-paced, interestingread."
B000KWWX44,Central Casting: Heroes of Legend,,A1LX5CW653NKBU,Michael Mueller,3/3,4.0,1179705600,Excellent resource,"This was the first book in the Central Casting series, and each one got progressively better as time went on.Central Casting: Heroes of Legend is designed for creating detailed backgrounds for any fantasy-based role-playing game, including Dungeons&Dragons;, 7 Seas, TORG, and Lord of the Rings. The books are designed to allow you to plot out significant events in your character's history from before birth through adulthood, and the personality ramifications of each encounter. You will need a complete set of dice, including d4, d6, d8, d10, d12, and d20.Though now out-of-print, with a little effort, you should be able to find a copy for $40-45.I highly recommend buying a copy of this book to help whenever you are in need of assistance breaking through writer's block.Happy gaming, and may the dice roll in your favor."
B000KWWX44,Central Casting: Heroes of Legend,,A3DSJNOD343O20,"Morgaine B. Oherne ""the Den Mother""",1/1,5.0,1227484800,This book NEEDS to be back in print!,"My husband and I use this series to flesh out the characters we create for our role-playing games, including Harn, WoW, IMVU and even D&D. It gives more depth and variety than you could ever get by just 'making up' a characters past, plus it enables you to create a character that stretches your roleplaying talents more, because it IS a character you would not have thought of. I could not imagine roleplaying without this book, or the other two in the series."
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A25H41RD7LD6J0,FatherNurgle,12/12,4.0,1082851200,A useful tertiary reference,"In my experience, all of the ""Essentials"" series books are useful to a greater or lesser degree. I routinely write psychological testing reports, and have a stack of reference books nearby for quick perusal. This is NOT a book that should be used by students or professionals to comprehensively score and interpret a Rorschach; the Exner workbook is needed for that. However, this book has an excellently compiled index that allows the evaluator to quickly look up research and normative data on specific variables that stand out in a record."
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A104IGWXX7BS2A,darin arsenault,6/7,3.0,1072742400,Look at other books before buying this one,"I bought this book to assist me in learning the Rorshach in a projective assessment class. The book is easy to read, and it certainly provides the reader with eye catching information boxes that help to make sense out of complicated material. However, there are some problems. First, the book is out of date: it does not refer to current research or Exner's newest comprehensive edition. An update of this book might take care of this problem. Second, at times material that could be more comprehensively laid out for the reader is neglected. This concern would require the authors to re-write sections that are overly simplified."
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A2DEJ991530SN7,"Steven A. Migalski ""www.chicagoclinicalpsycho...",3/3,2.0,1210982400,Text now outdated...and many typos throughout!,"This book was published as the CS was being updated so do yourself a favor and buy a different book...this one still deals with outdated scores, for example the SCZI, known now as the PTI. Also scores such as GHR, PHR, WDA% and XA% are nowhere to be found. Until Wiley updates this into a 2nd edition, stay away!Steve"
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A28KKYGOMI2QTE,"J. Toomey ""JT""",2/2,1.0,1222819200,Stick with the Exner and colleagues series,"I have read and used a number of Rorschach scoring and interpretive guides and I feel that the pedagogical value of this book is on par with it's monetary value. As other reviewers have commented, this text is out of date. I also noticed that the case example towards the end is wrought with scoring errors. I purchased this as a brief guide for students in clinical placements, but I am now sure it is better that I summarize the contents of the Exner series for them. I don't recommend this text for anyone who actually uses the test."
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A2BCN8UFYXG39M,Jacek Kotarba,3/4,2.0,1143590400,There are better books on the subject,"The main disadvantage of the book is that it does not do what it actually ""promises"". In order to learn the technique of scoring and interpretation you are constantly referred to Exner's books. Without any of his books on the comprehensive system the book is useless ;-( So it may be a better idea to get the ""real thing"" (i.e. Exner's handbooks or the workbook).A bit disappointing."
B000MUHAU6,Essentials of Rorschach &reg; Assessment (Essentials of Psychological Assessment),,A1BYWQX593O1ZP,"Larry S. Solanch ""Doc1978""",0/2,5.0,1191974400,Essentials of Rorschach Assessment,"Essentials of Rorschach Assessment, a text and reference in the Essentials of Psychological Assessment, is a welcome addition to my library and an asset to students as well as to neophyte and experienced clinical and school psychologists."
0876590008,Preschool Math,14.56,A3I5DPJ1AOHD2S,A. Copling,12/16,4.0,1158624000,This isn't a workbook,"When I purchased this book, I thought it was going to be a workbook that my kids could actually work in. It turns out the layout is more of a teacher's aid. However, if this is the type of book you're looking for, it has very good ideas and wonderful learning tips for the kids. It also tells you how to incorporate the activities into things you might already be doing. It's a great resource."
0876590008,Preschool Math,14.56,A109IS5IMZI035,tanya,0/2,5.0,1326240000,Preschool math,I really like this book and the shipped right on time and it also has alot of good activities in it
0876590008,Preschool Math,14.56,A21HKJI11HYPVT,World Creator Tara,8/17,5.0,1125187200,Preschool Math,A wonderful step by step resource to have little children engaging in math in ways that really teach them the concepts.
